inject_date,street,city,roadType,pubMillis,locy,locx,subtype,reliability,uuid,type,reportRating,magvar,startTime,startTimeMillis,endTime,endTimeMillis
2/23/15 22:00,to Govt Ctr / Kendall Sq / MA-3 N,"Boston, MA",4,1.42E+12,42.363593,-71.070482,HAZARD_ON_ROAD_POT_HOLE,5,cfef1d63-ea38-3d7b-a4ef-adabf8e241dc,WEATHERHAZARD,2,-154,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,to I-93 N / Concord NH,"Boston, MA",4,1.42E+12,42.363389,-71.057239,HAZARD_ON_ROAD_POT_HOLE,8,b5603a25-0dd4-31a4-b191-6768494ae785,WEATHERHAZARD,1,-45,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Dudley St,"Boston, MA",7,1.42E+12,42.328493,-71.08146,HAZARD_ON_ROAD_POT_HOLE,5,3704162f-9ede-30bf-82b2-5f7b0ec6dbcb,WEATHERHAZARD,1,89,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Brookline Ave,"Boston, MA",6,1.42E+12,42.33974,-71.106363,HAZARD_ON_ROAD_POT_HOLE,5,7548033b-5b91-3a68-8169-d3f3b8dca44d,WEATHERHAZARD,1,36,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Massachusetts Ave,"Boston, MA",6,1.42E+12,42.349693,-71.088917,HAZARD_ON_ROAD_POT_HOLE,6,2acc09c2-1d96-317d-ab06-91c623882266,WEATHERHAZARD,2,-19,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Arlington St,"Boston, MA",6,1.42E+12,42.351241,-71.070382,HAZARD_ON_ROAD_POT_HOLE,5,2e7aab6d-3973-3f7f-9782-5c43b9e6af47,WEATHERHAZARD,3,159,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Stuart St,"Boston, MA",6,1.42E+12,42.350751,-71.067719,HAZARD_ON_ROAD_POT_HOLE,5,7b28b497-55bd-362b-a611-49453d30eb30,WEATHERHAZARD,3,69,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Kneeland St,"Boston, MA",6,1.42E+12,42.350245,-71.060162,HAZARD_ON_ROAD_POT_HOLE,5,d8f3a55e-a537-3474-87e0-9937dbac2e20,WEATHERHAZARD,3,110,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Charles St,"Boston, MA",6,1.42E+12,42.354398,-71.068431,HAZARD_ON_ROAD_POT_HOLE,5,c2d83b7e-6d54-3a97-a514-8edef0210e78,WEATHERHAZARD,3,-22,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Congress St,"Boston, MA",6,1.42E+12,42.361008,-71.057464,HAZARD_ON_ROAD_POT_HOLE,5,214e55c9-a75f-32a0-bb53-197b9e9d60a9,WEATHERHAZARD,1,-15,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:00,Austin St,"Boston, MA",6,1.42E+12,42.373946,-71.068525,HAZARD_ON_ROAD_POT_HOLE,8,9df57c24-1082-367e-9ffc-ddffb0879428,WEATHERHAZARD,1,79,2/23/15 21:57,1.42E+12,2/23/15 21:58,1.42E+12
2/23/15 22:30,to South St,"Boston, MA",4,1.42E+12,42.302138,-71.115825,HAZARD_ON_ROAD_POT_HOLE,5,f9d9f052-d694-3f4e-b8da-276ee5111a53,WEATHERHAZARD,0,109,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:10,Park St,"Boston, MA",1,1.42E+12,42.295187,-71.074148,HAZARD_ON_ROAD_POT_HOLE,5,2cf4b3d2-eac7-3dc6-afe6-5f4af5d80a6d,WEATHERHAZARD,3,-104,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,to I-90,"Boston, MA",4,1.42E+12,42.361532,-71.118028,HAZARD_ON_ROAD_POT_HOLE,6,20bca81c-8868-3a7b-b9cc-14689e2ef4c7,WEATHERHAZARD,2,-158,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Pinckney St,"Boston, MA",1,1.42E+12,42.358835,-71.066195,HAZARD_ON_ROAD_POT_HOLE,6,0f0d69fb-8225-34b3-aa05-e184baaf3e99,WEATHERHAZARD,2,-89,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Joy St,"Boston, MA",1,1.42E+12,42.359407,-71.065036,HAZARD_ON_ROAD_POT_HOLE,5,8ecff34a-a4f5-33b5-bc3d-d54eeb945cb9,WEATHERHAZARD,2,-2,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,to Govt Ctr / Kendall Sq / MA-3 N,"Boston, MA",4,1.42E+12,42.363593,-71.070482,HAZARD_ON_ROAD_POT_HOLE,5,cfef1d63-ea38-3d7b-a4ef-adabf8e241dc,WEATHERHAZARD,2,-154,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,to I-93 N / Concord NH,"Boston, MA",4,1.42E+12,42.363389,-71.057239,HAZARD_ON_ROAD_POT_HOLE,8,b5603a25-0dd4-31a4-b191-6768494ae785,WEATHERHAZARD,1,-45,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Dudley St,"Boston, MA",7,1.42E+12,42.328493,-71.08146,HAZARD_ON_ROAD_POT_HOLE,5,3704162f-9ede-30bf-82b2-5f7b0ec6dbcb,WEATHERHAZARD,1,89,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Brookline Ave,"Boston, MA",6,1.42E+12,42.33974,-71.106363,HAZARD_ON_ROAD_POT_HOLE,5,7548033b-5b91-3a68-8169-d3f3b8dca44d,WEATHERHAZARD,1,36,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Columbia Rd,"Boston, MA",6,1.42E+12,42.323841,-71.052331,HAZARD_ON_ROAD_POT_HOLE,5,ed976478-03fc-3538-9b78-07d540a3689e,WEATHERHAZARD,2,170,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Massachusetts Ave,"Boston, MA",6,1.42E+12,42.349693,-71.088917,HAZARD_ON_ROAD_POT_HOLE,7,2acc09c2-1d96-317d-ab06-91c623882266,WEATHERHAZARD,2,-19,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Arlington St,"Boston, MA",6,1.42E+12,42.351241,-71.070382,HAZARD_ON_ROAD_POT_HOLE,5,2e7aab6d-3973-3f7f-9782-5c43b9e6af47,WEATHERHAZARD,3,159,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Stuart St,"Boston, MA",6,1.42E+12,42.350751,-71.067719,HAZARD_ON_ROAD_POT_HOLE,5,7b28b497-55bd-362b-a611-49453d30eb30,WEATHERHAZARD,3,69,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Kneeland St,"Boston, MA",6,1.42E+12,42.350245,-71.060162,HAZARD_ON_ROAD_POT_HOLE,5,d8f3a55e-a537-3474-87e0-9937dbac2e20,WEATHERHAZARD,3,110,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,5,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Berkeley St,"Boston, MA",6,1.42E+12,42.355033,-71.074907,HAZARD_ON_ROAD_POT_HOLE,5,71bea97d-464b-307d-9489-4fde6df61505,WEATHERHAZARD,2,-20,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Charles St,"Boston, MA",6,1.42E+12,42.354398,-71.068431,HAZARD_ON_ROAD_POT_HOLE,5,c2d83b7e-6d54-3a97-a514-8edef0210e78,WEATHERHAZARD,3,-22,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:10,Austin St,"Boston, MA",6,1.42E+12,42.373946,-71.068525,HAZARD_ON_ROAD_POT_HOLE,8,9df57c24-1082-367e-9ffc-ddffb0879428,WEATHERHAZARD,1,79,2/23/15 22:06,1.42E+12,2/23/15 22:07,1.42E+12
2/23/15 22:20,Park St,"Boston, MA",1,1.42E+12,42.295187,-71.074148,HAZARD_ON_ROAD_POT_HOLE,5,2cf4b3d2-eac7-3dc6-afe6-5f4af5d80a6d,WEATHERHAZARD,3,-104,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,to I-90,"Boston, MA",4,1.42E+12,42.361532,-71.118028,HAZARD_ON_ROAD_POT_HOLE,7,20bca81c-8868-3a7b-b9cc-14689e2ef4c7,WEATHERHAZARD,2,-158,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Pinckney St,"Boston, MA",1,1.42E+12,42.358835,-71.066195,HAZARD_ON_ROAD_POT_HOLE,6,0f0d69fb-8225-34b3-aa05-e184baaf3e99,WEATHERHAZARD,2,-89,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Pinckney St,"Boston, MA",0,1.42E+12,42.358844,-71.067126,HAZARD_ON_ROAD_POT_HOLE,5,ec1d0d60-243b-39dd-8823-390074c83114,WEATHERHAZARD,2,-89,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Joy St,"Boston, MA",1,1.42E+12,42.359407,-71.065036,HAZARD_ON_ROAD_POT_HOLE,5,8ecff34a-a4f5-33b5-bc3d-d54eeb945cb9,WEATHERHAZARD,2,-2,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,to Govt Ctr / Kendall Sq / MA-3 N,"Boston, MA",4,1.42E+12,42.363593,-71.070482,HAZARD_ON_ROAD_POT_HOLE,5,cfef1d63-ea38-3d7b-a4ef-adabf8e241dc,WEATHERHAZARD,2,-154,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Dudley St,"Boston, MA",7,1.42E+12,42.328493,-71.08146,HAZARD_ON_ROAD_POT_HOLE,5,3704162f-9ede-30bf-82b2-5f7b0ec6dbcb,WEATHERHAZARD,1,89,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,William T Morrissey Blvd,"Boston, MA",6,1.42E+12,42.307992,-71.045988,HAZARD_ON_ROAD_POT_HOLE,5,ced1d832-93cd-30e5-bbca-a67abc3029f9,WEATHERHAZARD,2,-160,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Brookline Ave,"Boston, MA",6,1.42E+12,42.33974,-71.106363,HAZARD_ON_ROAD_POT_HOLE,5,7548033b-5b91-3a68-8169-d3f3b8dca44d,WEATHERHAZARD,1,36,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Columbia Rd,"Boston, MA",6,1.42E+12,42.323841,-71.052331,HAZARD_ON_ROAD_POT_HOLE,6,ed976478-03fc-3538-9b78-07d540a3689e,WEATHERHAZARD,2,170,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Charlesgate,"Boston, MA",6,1.42E+12,42.34785,-71.092333,HAZARD_ON_ROAD_POT_HOLE,5,1cb2f786-b418-34b4-a259-f898c2a820af,WEATHERHAZARD,3,-179,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Massachusetts Ave,"Boston, MA",6,1.42E+12,42.349693,-71.088917,HAZARD_ON_ROAD_POT_HOLE,7,2acc09c2-1d96-317d-ab06-91c623882266,WEATHERHAZARD,2,-19,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Kneeland St,"Boston, MA",6,1.42E+12,42.350245,-71.060162,HAZARD_ON_ROAD_POT_HOLE,6,d8f3a55e-a537-3474-87e0-9937dbac2e20,WEATHERHAZARD,3,110,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,5,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:20,Berkeley St,"Boston, MA",6,1.42E+12,42.355033,-71.074907,HAZARD_ON_ROAD_POT_HOLE,7,71bea97d-464b-307d-9489-4fde6df61505,WEATHERHAZARD,2,-20,2/23/15 22:16,1.42E+12,2/23/15 22:17,1.42E+12
2/23/15 22:30,Park St,"Boston, MA",1,1.42E+12,42.295187,-71.074148,HAZARD_ON_ROAD_POT_HOLE,5,2cf4b3d2-eac7-3dc6-afe6-5f4af5d80a6d,WEATHERHAZARD,3,-104,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,to I-90,"Boston, MA",4,1.42E+12,42.361532,-71.118028,HAZARD_ON_ROAD_POT_HOLE,7,20bca81c-8868-3a7b-b9cc-14689e2ef4c7,WEATHERHAZARD,2,-158,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Pinckney St,"Boston, MA",1,1.42E+12,42.358835,-71.066195,HAZARD_ON_ROAD_POT_HOLE,6,0f0d69fb-8225-34b3-aa05-e184baaf3e99,WEATHERHAZARD,2,-89,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Pinckney St,"Boston, MA",0,1.42E+12,42.358844,-71.067126,HAZARD_ON_ROAD_POT_HOLE,5,ec1d0d60-243b-39dd-8823-390074c83114,WEATHERHAZARD,2,-89,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Joy St,"Boston, MA",1,1.42E+12,42.359407,-71.065036,HAZARD_ON_ROAD_POT_HOLE,5,8ecff34a-a4f5-33b5-bc3d-d54eeb945cb9,WEATHERHAZARD,2,-2,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,,"Boston, MA",7,1.42E+12,42.347757,-71.03603,HAZARD_ON_ROAD_POT_HOLE,5,ddcbfcd8-925a-35df-8328-1aa831d34e3d,WEATHERHAZARD,2,-20,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,William T Morrissey Blvd,"Boston, MA",6,1.42E+12,42.307992,-71.045988,HAZARD_ON_ROAD_POT_HOLE,6,ced1d832-93cd-30e5-bbca-a67abc3029f9,WEATHERHAZARD,2,-160,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Brookline Ave,"Boston, MA",6,1.42E+12,42.33974,-71.106363,HAZARD_ON_ROAD_POT_HOLE,6,7548033b-5b91-3a68-8169-d3f3b8dca44d,WEATHERHAZARD,1,36,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Commonwealth Ave,"Boston, MA",6,1.42E+12,42.350445,-71.109226,HAZARD_ON_ROAD_POT_HOLE,5,b835061c-573e-33c2-8981-78702b2cc592,WEATHERHAZARD,2,-80,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.354701,-71.117753,HAZARD_ON_ROAD_POT_HOLE,5,f6cc51c7-93fd-388b-a0ae-0016970a0498,WEATHERHAZARD,4,-30,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Columbia Rd,"Boston, MA",6,1.42E+12,42.323841,-71.052331,HAZARD_ON_ROAD_POT_HOLE,6,ed976478-03fc-3538-9b78-07d540a3689e,WEATHERHAZARD,2,170,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Charlesgate,"Boston, MA",6,1.42E+12,42.34785,-71.092333,HAZARD_ON_ROAD_POT_HOLE,6,1cb2f786-b418-34b4-a259-f898c2a820af,WEATHERHAZARD,3,-179,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Kneeland St,"Boston, MA",6,1.42E+12,42.350245,-71.060162,HAZARD_ON_ROAD_POT_HOLE,7,d8f3a55e-a537-3474-87e0-9937dbac2e20,WEATHERHAZARD,3,110,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,5,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:30,Berkeley St,"Boston, MA",6,1.42E+12,42.355033,-71.074907,HAZARD_ON_ROAD_POT_HOLE,7,71bea97d-464b-307d-9489-4fde6df61505,WEATHERHAZARD,2,-20,2/23/15 22:26,1.42E+12,2/23/15 22:27,1.42E+12
2/23/15 22:40,to South St,"Boston, MA",4,1.42E+12,42.302138,-71.115825,HAZARD_ON_ROAD_POT_HOLE,7,f9d9f052-d694-3f4e-b8da-276ee5111a53,WEATHERHAZARD,0,109,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Pinckney St,"Boston, MA",0,1.42E+12,42.358844,-71.067126,HAZARD_ON_ROAD_POT_HOLE,5,ec1d0d60-243b-39dd-8823-390074c83114,WEATHERHAZARD,2,-89,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,,"Boston, MA",7,1.42E+12,42.347757,-71.03603,HAZARD_ON_ROAD_POT_HOLE,6,ddcbfcd8-925a-35df-8328-1aa831d34e3d,WEATHERHAZARD,2,-20,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,William T Morrissey Blvd,"Boston, MA",6,1.42E+12,42.307992,-71.045988,HAZARD_ON_ROAD_POT_HOLE,6,ced1d832-93cd-30e5-bbca-a67abc3029f9,WEATHERHAZARD,2,-160,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Commonwealth Ave,"Boston, MA",6,1.42E+12,42.350445,-71.109226,HAZARD_ON_ROAD_POT_HOLE,5,b835061c-573e-33c2-8981-78702b2cc592,WEATHERHAZARD,2,-80,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.354701,-71.117753,HAZARD_ON_ROAD_POT_HOLE,6,f6cc51c7-93fd-388b-a0ae-0016970a0498,WEATHERHAZARD,4,-30,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Charlesgate,"Boston, MA",6,1.42E+12,42.34785,-71.092333,HAZARD_ON_ROAD_POT_HOLE,6,1cb2f786-b418-34b4-a259-f898c2a820af,WEATHERHAZARD,3,-179,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,7,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Berkeley St,"Boston, MA",6,1.42E+12,42.355033,-71.074907,HAZARD_ON_ROAD_POT_HOLE,10,71bea97d-464b-307d-9489-4fde6df61505,WEATHERHAZARD,2,-20,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.368994,-71.125493,HAZARD_ON_ROAD_POT_HOLE,5,69184254-ad7c-3691-a535-3ba754bf599d,WEATHERHAZARD,4,-64,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.367844,-71.121715,HAZARD_ON_ROAD_POT_HOLE,5,e805f68f-fab7-3cf1-ab93-57b1b2aa553e,WEATHERHAZARD,4,-75,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:40,Austin St,"Boston, MA",6,1.42E+12,42.373902,-71.068719,HAZARD_ON_ROAD_POT_HOLE,5,5c10ba31-46a5-32cd-be1f-f51a794b2f44,WEATHERHAZARD,2,58,2/23/15 22:36,1.42E+12,2/23/15 22:37,1.42E+12
2/23/15 22:50,to South St,"Boston, MA",4,1.42E+12,42.302138,-71.115825,HAZARD_ON_ROAD_POT_HOLE,8,f9d9f052-d694-3f4e-b8da-276ee5111a53,WEATHERHAZARD,0,109,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,,"Boston, MA",7,1.42E+12,42.347757,-71.03603,HAZARD_ON_ROAD_POT_HOLE,6,ddcbfcd8-925a-35df-8328-1aa831d34e3d,WEATHERHAZARD,2,-20,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Jamaicaway,"Boston, MA",6,1.42E+12,42.331248,-71.113085,HAZARD_ON_ROAD_POT_HOLE,5,02aced0a-af2e-3bba-965c-bef0f53c6828,WEATHERHAZARD,3,-7,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Brookline Ave,"Boston, MA",6,1.42E+12,42.33738,-71.108923,HAZARD_ON_ROAD_POT_HOLE,7,6a1f39f9-58df-346a-8920-4a03bfb6ea45,WEATHERHAZARD,1,-142,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Commonwealth Ave,"Boston, MA",6,1.42E+12,42.350445,-71.109226,HAZARD_ON_ROAD_POT_HOLE,5,b835061c-573e-33c2-8981-78702b2cc592,WEATHERHAZARD,2,-80,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.354701,-71.117753,HAZARD_ON_ROAD_POT_HOLE,7,f6cc51c7-93fd-388b-a0ae-0016970a0498,WEATHERHAZARD,4,-30,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Charlesgate,"Boston, MA",6,1.42E+12,42.347621,-71.092335,HAZARD_ON_ROAD_POT_HOLE,7,f1ca9567-18f9-3879-a0a0-8f96d0f173b5,WEATHERHAZARD,3,-179,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,9,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.368994,-71.125493,HAZARD_ON_ROAD_POT_HOLE,6,69184254-ad7c-3691-a535-3ba754bf599d,WEATHERHAZARD,4,-64,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.367844,-71.121715,HAZARD_ON_ROAD_POT_HOLE,5,e805f68f-fab7-3cf1-ab93-57b1b2aa553e,WEATHERHAZARD,4,-75,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 22:50,Austin St,"Boston, MA",6,1.42E+12,42.373902,-71.068719,HAZARD_ON_ROAD_POT_HOLE,8,5c10ba31-46a5-32cd-be1f-f51a794b2f44,WEATHERHAZARD,2,58,2/23/15 22:46,1.42E+12,2/23/15 22:47,1.42E+12
2/23/15 23:00,to South St,"Boston, MA",4,1.42E+12,42.302138,-71.115825,HAZARD_ON_ROAD_POT_HOLE,9,f9d9f052-d694-3f4e-b8da-276ee5111a53,WEATHERHAZARD,0,109,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,to Charlestown,"Boston, MA",4,1.42E+12,42.367329,-71.058788,HAZARD_ON_ROAD_POT_HOLE,5,ba37e4c0-c98b-379b-a4d0-f4bc61d9c117,WEATHERHAZARD,1,-64,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Congress St,"Boston, MA",7,1.42E+12,42.349337,-71.046396,HAZARD_ON_ROAD_POT_HOLE,5,b3891e92-8c8c-33b0-b78b-58c2dc4df0ba,WEATHERHAZARD,3,-81,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Commercial St,"Boston, MA",7,1.42E+12,42.368083,-71.055317,HAZARD_ON_ROAD_POT_HOLE,6,baff5c0f-6de0-3721-8b4a-21dcbb6b4e0f,WEATHERHAZARD,1,-70,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Commercial St,"Boston, MA",7,1.42E+12,42.368063,-71.056877,HAZARD_ON_ROAD_POT_HOLE,5,20e2f96d-5ff2-33d7-b7f8-fad175837fcf,WEATHERHAZARD,1,-127,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Beacon St,"Boston, MA",6,1.42E+12,42.33356,-71.15429,HAZARD_ON_ROAD_POT_HOLE,5,312c22b1-8095-38f3-9032-fa3dec9c0697,WEATHERHAZARD,0,21,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Jamaicaway,"Boston, MA",6,1.42E+12,42.331248,-71.113085,HAZARD_ON_ROAD_POT_HOLE,5,02aced0a-af2e-3bba-965c-bef0f53c6828,WEATHERHAZARD,3,-7,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Brookline Ave,"Boston, MA",6,1.42E+12,42.33738,-71.108923,HAZARD_ON_ROAD_POT_HOLE,8,6a1f39f9-58df-346a-8920-4a03bfb6ea45,WEATHERHAZARD,1,-142,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.354701,-71.117753,HAZARD_ON_ROAD_POT_HOLE,7,f6cc51c7-93fd-388b-a0ae-0016970a0498,WEATHERHAZARD,4,-30,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Charlesgate,"Boston, MA",6,1.42E+12,42.347621,-71.092335,HAZARD_ON_ROAD_POT_HOLE,8,f1ca9567-18f9-3879-a0a0-8f96d0f173b5,WEATHERHAZARD,3,-179,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Berkeley St,"Boston, MA",6,1.42E+12,42.354109,-71.074459,HAZARD_ON_ROAD_POT_HOLE,9,342b8ade-9468-3b5f-817c-47899098b7a2,WEATHERHAZARD,2,-20,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.368994,-71.125493,HAZARD_ON_ROAD_POT_HOLE,6,69184254-ad7c-3691-a535-3ba754bf599d,WEATHERHAZARD,4,-64,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
2/23/15 23:00,Soldiers Field Rd,"Boston, MA",6,1.42E+12,42.367844,-71.121715,HAZARD_ON_ROAD_POT_HOLE,5,e805f68f-fab7-3cf1-ab93-57b1b2aa553e,WEATHERHAZARD,4,-75,2/23/15 22:56,1.42E+12,2/23/15 22:57,1.42E+12
